date,state,county,categoryid,categoryname,demo,visits,avgDuration,p50Duration
2020-04-16,Alabama,,Group,Fast Food Restaurants,Below65,499722.0,22.0,
2020-04-16,Alabama,,Group,Fitness Center,Above65,3188.0,99.0,
2020-04-16,Alabama,,Group,Fitness Center,All,50936.0,80.0,19.0
2020-04-16,Alabama,,Group,Fitness Center,Below65,47748.0,79.0,
2020-04-16,Alabama,,Group,Food,Above65,78633.0,34.0,
2020-04-16,Alabama,,Group,Food,All,1225624.0,40.0,10.0
2020-04-16,Alabama,,Group,Food,Below65,1146991.0,40.0,
2020-04-16,Alabama,,Group,Gas Stations,Above65,38298.0,34.0,
2020-04-16,Alabama,,Group,Gas Stations,All,693085.0,42.0,8.0
2020-04-16,Alabama,,Group,Gas Stations,Below65,654787.0,43.0,
2020-04-16,Alabama,,Group,Government,Above65,6551.0,54.0,
2020-04-16,Alabama,,Group,Government,All,111596.0,84.0,20.0
2020-04-16,Alabama,,Group,Government,Below65,105045.0,85.0,
2020-04-16,Alabama,,Group,Grocery,Above65,50617.0,28.0,
2020-04-16,Alabama,,Group,Grocery,All,565633.0,33.0,16.0
2020-04-16,Alabama,,Group,Grocery,Below65,515016.0,33.0,
2020-04-16,Alabama,,Group,Hardware Stores,Above65,25051.0,30.0,
2020-04-16,Alabama,,Group,Hardware Stores,All,265592.0,37.0,19.0
2020-04-16,Alabama,,Group,Hardware Stores,Below65,240540.0,38.0,
2020-04-16,Alabama,,Group,Hotel,Above65,8861.0,101.0,
2020-04-16,Alabama,,Group,Hotel,All,103749.0,130.0,23.0
2020-04-16,Alabama,,Group,Hotel,Below65,94887.0,132.0,
2020-04-16,Alabama,,Group,Medical,Above65,26772.0,57.0,
2020-04-16,Alabama,,Group,Medical,All,337554.0,76.0,30.0
2020-04-16,Alabama,,Group,Medical,Below65,310782.0,78.0,
2020-04-16,Alabama,,Group,Nightlife Spots,Above65,7158.0,46.0,
2020-04-16,Alabama,,Group,Nightlife Spots,All,112895.0,72.0,18.0
2020-04-16,Alabama,,Group,Nightlife Spots,Below65,105737.0,74.0,
2020-04-16,Alabama,,Group,Office,Above65,5993.0,92.0,
2020-04-16,Alabama,,Group,Office,All,100700.0,100.0,32.0
2020-04-16,Alabama,,Group,Office,Below65,94706.0,101.0,
2020-04-16,Alabama,,Group,Outdoors & Recreation,Above65,41560.0,66.0,
2020-04-16,Alabama,,Group,Outdoors & Recreation,All,522282.0,91.0,30.0
2020-04-16,Alabama,,Group,Outdoors & Recreation,Below65,480722.0,93.0,
2020-04-16,Alabama,,Group,Professional & Other Places,Above65,25350.0,73.0,
2020-04-16,Alabama,,Group,Professional & Other Places,All,450561.0,95.0,26.0
2020-04-16,Alabama,,Group,Professional & Other Places,Below65,425210.0,96.0,
2020-04-16,Alabama,,Group,Residences,Above65,11704.0,55.0,
2020-04-16,Alabama,,Group,Residences,All,164999.0,84.0,27.0
2020-04-16,Alabama,,Group,Residences,Below65,153295.0,87.0,
2020-04-16,Alabama,,Group,School,Above65,15898.0,84.0,
2020-04-16,Alabama,,Group,School,All,253027.0,80.0,26.0
2020-04-16,Alabama,,Group,School,Below65,237129.0,80.0,
2020-04-16,Alabama,,Group,Shops & Services,Above65,71872.0,36.0,
2020-04-16,Alabama,,Group,Shops & Services,All,946815.0,43.0,14.0
2020-04-16,Alabama,,Group,Shops & Services,Below65,874944.0,44.0,
2020-04-16,Alabama,,Group,Spiritual Center,Above65,13479.0,68.0,
2020-04-16,Alabama,,Group,Spiritual Center,All,205069.0,85.0,24.0
2020-04-16,Alabama,,Group,Spiritual Center,Below65,191591.0,86.0,
2020-04-16,Alabama,,Group,Sports,Above65,12788.0,98.0,
2020-04-16,Alabama,,Group,Sports,All,116601.0,94.0,35.0
2020-04-16,Alabama,,Group,Sports,Below65,103813.0,94.0,
2020-04-16,Alabama,,Group,Travel & Transport,Above65,8463.0,58.0,
2020-04-16,Alabama,,Group,Travel & Transport,All,98609.0,76.0,22.0
2020-04-16,Alabama,,Group,Travel & Transport,Below65,90146.0,78.0,
2020-04-17,Alabama,,Group,Airport,Above65,3036.0,103.0,
2020-04-17,Alabama,,Group,Airport,All,29151.0,105.0,35.0
2020-04-17,Alabama,,Group,Airport,Below65,26115.0,105.0,
2020-04-17,Alabama,,Group,Alcohol,Above65,1995.0,26.0,
2020-04-17,Alabama,,Group,Alcohol,All,28340.0,53.0,9.0
2020-04-17,Alabama,,Group,Alcohol,Below65,26345.0,55.0,
2020-04-17,Alabama,,Group,Arts & Entertainment,Above65,7199.0,60.0,
2020-04-17,Alabama,,Group,Arts & Entertainment,All,125851.0,69.0,21.0
2020-04-17,Alabama,,Group,Arts & Entertainment,Below65,118652.0,69.0,
2020-04-17,Alabama,,Group,Banks,Above65,8899.0,19.0,
2020-04-17,Alabama,,Group,Banks,All,134683.0,28.0,8.0
2020-04-17,Alabama,,Group,Banks,Below65,125784.0,29.0,
2020-04-17,Alabama,,Group,Beach,Above65,1141.0,104.0,
2020-04-17,Alabama,,Group,Beach,All,12365.0,91.0,24.0
2020-04-17,Alabama,,Group,Beach,Below65,11224.0,90.0,
2020-04-17,Alabama,,Group,Big Box Stores,Above65,27971.0,39.0,
2020-04-17,Alabama,,Group,Big Box Stores,All,482482.0,43.0,25.0
2020-04-17,Alabama,,Group,Big Box Stores,Below65,454510.0,43.0,
2020-04-17,Alabama,,Group,Colleges & Universities,Above65,3668.0,40.0,
2020-04-17,Alabama,,Group,Colleges & Universities,All,98864.0,67.0,20.0
2020-04-17,Alabama,,Group,Colleges & Universities,Below65,95196.0,68.0,
2020-04-17,Alabama,,Group,Convenience Store,Above65,10067.0,24.0,
2020-04-17,Alabama,,Group,Convenience Store,All,168635.0,36.0,8.0
2020-04-17,Alabama,,Group,Convenience Store,Below65,158568.0,37.0,
2020-04-17,Alabama,,Group,Discount Stores,Above65,19870.0,39.0,
2020-04-17,Alabama,,Group,Discount Stores,All,316057.0,39.0,11.0
2020-04-17,Alabama,,Group,Discount Stores,Below65,296187.0,39.0,
2020-04-17,Alabama,,Group,Drug Store,Above65,15361.0,22.0,
2020-04-17,Alabama,,Group,Drug Store,All,189869.0,26.0,10.0
2020-04-17,Alabama,,Group,Drug Store,Below65,174508.0,27.0,
2020-04-17,Alabama,,Group,Fast Food Restaurants,Above65,33267.0,16.0,
2020-04-17,Alabama,,Group,Fast Food Restaurants,All,571299.0,20.0,7.0
2020-04-17,Alabama,,Group,Fast Food Restaurants,Below65,538032.0,20.0,
2020-04-17,Alabama,,Group,Fitness Center,Above65,3498.0,45.0,
2020-04-17,Alabama,,Group,Fitness Center,All,50304.0,59.0,15.0
2020-04-17,Alabama,,Group,Fitness Center,Below65,46807.0,60.0,
2020-04-17,Alabama,,Group,Food,Above65,80377.0,30.0,
2020-04-17,Alabama,,Group,Food,All,1371319.0,36.0,10.0
2020-04-17,Alabama,,Group,Food,Below65,1290942.0,36.0,
2020-04-17,Alabama,,Group,Gas Stations,Above65,41614.0,32.0,
2020-04-17,Alabama,,Group,Gas Stations,All,758837.0,37.0,8.0
2020-04-17,Alabama,,Group,Gas Stations,Below65,717223.0,38.0,
2020-04-17,Alabama,,Group,Government,Above65,6329.0,57.0,
2020-04-17,Alabama,,Group,Government,All,119138.0,73.0,18.0
2020-04-17,Alabama,,Group,Government,Below65,112809.0,73.0,
2020-04-17,Alabama,,Group,Grocery,Above65,49433.0,31.0,
2020-04-17,Alabama,,Group,Grocery,All,592527.0,33.0,16.0
2020-04-17,Alabama,,Group,Grocery,Below65,543094.0,33.0,
2020-04-17,Alabama,,Group,Hardware Stores,Above65,28865.0,32.0,
2020-04-17,Alabama,,Group,Hardware Stores,All,331165.0,35.0,19.0
2020-04-17,Alabama,,Group,Hardware Stores,Below65,302299.0,35.0,
2020-04-17,Alabama,,Group,Hotel,Above65,7454.0,109.0,
2020-04-17,Alabama,,Group,Hotel,All,105681.0,103.0,20.0
2020-04-17,Alabama,,Group,Hotel,Below65,98228.0,102.0,
2020-04-17,Alabama,,Group,Medical,Above65,20675.0,61.0,
2020-04-17,Alabama,,Group,Medical,All,303014.0,79.0,24.0
2020-04-17,Alabama,,Group,Medical,Below65,282340.0,81.0,
2020-04-17,Alabama,,Group,Nightlife Spots,Above65,7439.0,58.0,
2020-04-17,Alabama,,Group,Nightlife Spots,All,122145.0,67.0,16.0
2020-04-17,Alabama,,Group,Nightlife Spots,Below65,114706.0,68.0,
2020-04-17,Alabama,,Group,Office,Above65,6300.0,45.0,
2020-04-17,Alabama,,Group,Office,All,104652.0,77.0,20.0
2020-04-17,Alabama,,Group,Office,Below65,98352.0,79.0,
2020-04-17,Alabama,,Group,Outdoors & Recreation,Above65,43798.0,72.0,
2020-04-17,Alabama,,Group,Outdoors & Recreation,All,626552.0,88.0,27.0
2020-04-17,Alabama,,Group,Outdoors & Recreation,Below65,582754.0,89.0,
2020-04-17,Alabama,,Group,Professional & Other Places,Above65,22937.0,64.0,
2020-04-17,Alabama,,Group,Professional & Other Places,All,450671.0,84.0,21.0
2020-04-17,Alabama,,Group,Professional & Other Places,Below65,427735.0,85.0,
2020-04-17,Alabama,,Group,Residences,Above65,11876.0,68.0,
2020-04-17,Alabama,,Group,Residences,All,170630.0,84.0,27.0
2020-04-17,Alabama,,Group,Residences,Below65,158754.0,85.0,
2020-04-17,Alabama,,Group,School,Above65,12904.0,73.0,
2020-04-17,Alabama,,Group,School,All,262229.0,78.0,24.0
2020-04-17,Alabama,,Group,School,Below65,249325.0,78.0,
2020-04-17,Alabama,,Group,Shops & Services,Above65,69927.0,31.0,
2020-04-17,Alabama,,Group,Shops & Services,All,991583.0,40.0,13.0
2020-04-17,Alabama,,Group,Shops & Services,Below65,921657.0,40.0,
2020-04-17,Alabama,,Group,Spiritual Center,Above65,13884.0,78.0,
2020-04-17,Alabama,,Group,Spiritual Center,All,218028.0,78.0,22.0
2020-04-17,Alabama,,Group,Spiritual Center,Below65,204144.0,78.0,
2020-04-17,Alabama,,Group,Sports,Above65,16835.0,86.0,
2020-04-17,Alabama,,Group,Sports,All,148250.0,85.0,28.0
2020-04-17,Alabama,,Group,Sports,Below65,131415.0,85.0,
2020-04-17,Alabama,,Group,Travel & Transport,Above65,7214.0,57.0,
2020-04-17,Alabama,,Group,Travel & Transport,All,111465.0,80.0,22.0
2020-04-17,Alabama,,Group,Travel & Transport,Below65,104252.0,81.0,
2020-04-18,Alabama,,Group,Airport,Above65,1818.0,103.0,
2020-04-18,Alabama,,Group,Airport,All,22384.0,130.0,58.0
2020-04-18,Alabama,,Group,Airport,Below65,20566.0,132.0,
2020-04-18,Alabama,,Group,Alcohol,Above65,3053.0,20.0,
2020-04-18,Alabama,,Group,Alcohol,All,34281.0,29.0,7.0
2020-04-18,Alabama,,Group,Alcohol,Below65,31228.0,30.0,
2020-04-18,Alabama,,Group,Arts & Entertainment,Above65,6100.0,75.0,
2020-04-18,Alabama,,Group,Arts & Entertainment,All,130054.0,84.0,21.0
2020-04-18,Alabama,,Group,Arts & Entertainment,Below65,123954.0,84.0,
2020-04-18,Alabama,,Group,Banks,Above65,2987.0,24.0,
2020-04-18,Alabama,,Group,Banks,All,60790.0,36.0,9.0
2020-04-18,Alabama,,Group,Banks,Below65,57803.0,36.0,
2020-04-18,Alabama,,Group,Beach,Above65,961.0,27.0,
2020-04-18,Alabama,,Group,Beach,All,13613.0,91.0,35.0
2020-04-18,Alabama,,Group,Beach,Below65,12652.0,96.0,
2020-04-18,Alabama,,Group,Big Box Stores,Above65,29614.0,34.0,
2020-04-18,Alabama,,Group,Big Box Stores,All,580310.0,40.0,26.0
2020-04-18,Alabama,,Group,Big Box Stores,Below65,550696.0,41.0,
2020-04-18,Alabama,,Group,Colleges & Universities,Above65,1792.0,80.0,
2020-04-18,Alabama,,Group,Colleges & Universities,All,74251.0,85.0,19.0
2020-04-18,Alabama,,Group,Colleges & Universities,Below65,72459.0,85.0,
2020-04-18,Alabama,,Group,Convenience Store,Above65,7077.0,26.0,
2020-04-18,Alabama,,Group,Convenience Store,All,164327.0,41.0,7.0
2020-04-18,Alabama,,Group,Convenience Store,Below65,157250.0,41.0,
2020-04-18,Alabama,,Group,Discount Stores,Above65,17641.0,35.0,
2020-04-18,Alabama,,Group,Discount Stores,All,344467.0,38.0,12.0
2020-04-18,Alabama,,Group,Discount Stores,Below65,326826.0,38.0,
2020-04-18,Alabama,,Group,Drug Store,Above65,10285.0,25.0,
2020-04-18,Alabama,,Group,Drug Store,All,175879.0,33.0,12.0
2020-04-18,Alabama,,Group,Drug Store,Below65,165594.0,34.0,
2020-04-18,Alabama,,Group,Fast Food Restaurants,Above65,27086.0,18.0,
2020-04-18,Alabama,,Group,Fast Food Restaurants,All,589263.0,22.0,7.0
2020-04-18,Alabama,,Group,Fast Food Restaurants,Below65,562177.0,22.0,
2020-04-18,Alabama,,Group,Fitness Center,Above65,2112.0,75.0,
2020-04-18,Alabama,,Group,Fitness Center,All,45862.0,74.0,20.0
2020-04-18,Alabama,,Group,Fitness Center,Below65,43751.0,74.0,
2020-04-18,Alabama,,Group,Food,Above65,71670.0,30.0,
2020-04-18,Alabama,,Group,Food,All,1321009.0,38.0,10.0
2020-04-18,Alabama,,Group,Food,Below65,1249339.0,38.0,
2020-04-18,Alabama,,Group,Gas Stations,Above65,31818.0,31.0,
2020-04-18,Alabama,,Group,Gas Stations,All,718602.0,39.0,7.0
2020-04-18,Alabama,,Group,Gas Stations,Below65,686784.0,40.0,
2020-04-18,Alabama,,Group,Government,Above65,4795.0,87.0,
2020-04-18,Alabama,,Group,Government,All,80195.0,87.0,21.0
2020-04-18,Alabama,,Group,Government,Below65,75401.0,87.0,
2020-04-18,Alabama,,Group,Grocery,Above65,50576.0,24.0,
2020-04-18,Alabama,,Group,Grocery,All,683725.0,30.0,16.0
2020-04-18,Alabama,,Group,Grocery,Below65,633148.0,30.0,
2020-04-18,Alabama,,Group,Hardware Stores,Above65,24172.0,31.0,
2020-04-18,Alabama,,Group,Hardware Stores,All,373044.0,36.0,22.0
2020-04-18,Alabama,,Group,Hardware Stores,Below65,348872.0,37.0,
2020-04-18,Alabama,,Group,Hotel,Above65,7649.0,53.0,
2020-04-18,Alabama,,Group,Hotel,All,109025.0,116.0,21.0
2020-04-18,Alabama,,Group,Hotel,Below65,101376.0,121.0,
2020-04-18,Alabama,,Group,Medical,Above65,10239.0,71.0,
2020-04-18,Alabama,,Group,Medical,All,174987.0,89.0,23.0
2020-04-18,Alabama,,Group,Medical,Below65,164748.0,90.0,
2020-04-18,Alabama,,Group,Nightlife Spots,Above65,5194.0,59.0,
2020-04-18,Alabama,,Group,Nightlife Spots,All,116413.0,66.0,17.0
2020-04-18,Alabama,,Group,Nightlife Spots,Below65,111220.0,66.0,
2020-04-18,Alabama,,Group,Office,Above65,2973.0,50.0,
2020-04-18,Alabama,,Group,Office,All,45267.0,78.0,21.0
2020-04-18,Alabama,,Group,Office,Below65,42295.0,80.0,
2020-04-18,Alabama,,Group,Outdoors & Recreation,Above65,43811.0,100.0,
2020-04-18,Alabama,,Group,Outdoors & Recreation,All,701241.0,101.0,34.0
2020-04-18,Alabama,,Group,Outdoors & Recreation,Below65,657430.0,101.0,
2020-04-18,Alabama,,Group,Professional & Other Places,Above65,16743.0,51.0,
2020-04-18,Alabama,,Group,Professional & Other Places,All,316229.0,84.0,23.0
2020-04-18,Alabama,,Group,Professional & Other Places,Below65,299486.0,86.0,
2020-04-18,Alabama,,Group,Residences,Above65,6624.0,82.0,
2020-04-18,Alabama,,Group,Residences,All,149397.0,87.0,21.0
2020-04-18,Alabama,,Group,Residences,Below65,142772.0,87.0,
2020-04-18,Alabama,,Group,School,Above65,11522.0,69.0,
2020-04-18,Alabama,,Group,School,All,229500.0,79.0,26.0
2020-04-18,Alabama,,Group,School,Below65,217978.0,79.0,
2020-04-18,Alabama,,Group,Shops & Services,Above65,53605.0,30.0,
2020-04-18,Alabama,,Group,Shops & Services,All,970093.0,42.0,15.0
2020-04-18,Alabama,,Group,Shops & Services,Below65,916488.0,43.0,
2020-04-18,Alabama,,Group,Spiritual Center,Above65,14936.0,54.0,
2020-04-18,Alabama,,Group,Spiritual Center,All,213561.0,81.0,26.0
2020-04-18,Alabama,,Group,Spiritual Center,Below65,198625.0,83.0,
2020-04-18,Alabama,,Group,Sports,Above65,13330.0,170.0,
2020-04-18,Alabama,,Group,Sports,All,138742.0,115.0,44.0
2020-04-18,Alabama,,Group,Sports,Below65,125412.0,109.0,
2020-04-18,Alabama,,Group,Travel & Transport,Above65,8032.0,45.0,
2020-04-18,Alabama,,Group,Travel & Transport,All,119167.0,74.0,20.0
2020-04-18,Alabama,,Group,Travel & Transport,Below65,111136.0,76.0,
2020-04-20,Alabama,,Group,Airport,Above65,4165.0,101.0,
2020-04-20,Alabama,,Group,Airport,All,40564.0,124.0,53.0
2020-04-20,Alabama,,Group,Airport,Below65,36399.0,127.0,
2020-04-20,Alabama,,Group,Alcohol,Above65,1950.0,26.0,
2020-04-20,Alabama,,Group,Alcohol,All,29762.0,63.0,10.0
2020-04-20,Alabama,,Group,Alcohol,Below65,27812.0,66.0,
2020-04-20,Alabama,,Group,Arts & Entertainment,Above65,8060.0,58.0,
2020-04-20,Alabama,,Group,Arts & Entertainment,All,126083.0,77.0,25.0
2020-04-20,Alabama,,Group,Arts & Entertainment,Below65,118023.0,78.0,
2020-04-20,Alabama,,Group,Banks,Above65,9412.0,19.0,
2020-04-20,Alabama,,Group,Banks,All,128109.0,39.0,9.0
2020-04-20,Alabama,,Group,Banks,Below65,118697.0,40.0,
2020-04-20,Alabama,,Group,Big Box Stores,Above65,32054.0,36.0,
2020-04-20,Alabama,,Group,Big Box Stores,All,479701.0,39.0,24.0
2020-04-20,Alabama,,Group,Big Box Stores,Below65,447647.0,40.0,
2020-04-20,Alabama,,Group,Colleges & Universities,Above65,3823.0,65.0,
2020-04-20,Alabama,,Group,Colleges & Universities,All,120232.0,96.0,34.0
2020-04-20,Alabama,,Group,Colleges & Universities,Below65,116409.0,97.0,
2020-04-20,Alabama,,Group,Convenience Store,Above65,7397.0,46.0,
2020-04-20,Alabama,,Group,Convenience Store,All,163583.0,54.0,8.0
2020-04-20,Alabama,,Group,Convenience Store,Below65,156187.0,54.0,
2020-04-20,Alabama,,Group,Discount Stores,Above65,16932.0,34.0,
2020-04-20,Alabama,,Group,Discount Stores,All,303026.0,46.0,11.0
2020-04-20,Alabama,,Group,Discount Stores,Below65,286094.0,46.0,
2020-04-20,Alabama,,Group,Drug Store,Above65,15062.0,27.0,
2020-04-20,Alabama,,Group,Drug Store,All,200029.0,27.0,10.0
2020-04-20,Alabama,,Group,Drug Store,Below65,184967.0,27.0,
2020-04-20,Alabama,,Group,Fast Food Restaurants,Above65,32418.0,19.0,
2020-04-20,Alabama,,Group,Fast Food Restaurants,All,557367.0,23.0,7.0
2020-04-20,Alabama,,Group,Fast Food Restaurants,Below65,524949.0,23.0,
2020-04-20,Alabama,,Group,Fitness Center,Above65,4293.0,53.0,
2020-04-20,Alabama,,Group,Fitness Center,All,59214.0,65.0,16.0
2020-04-20,Alabama,,Group,Fitness Center,Below65,54922.0,65.0,
2020-04-20,Alabama,,Group,Food,Above65,82976.0,34.0,
2020-04-20,Alabama,,Group,Food,All,1262748.0,40.0,10.0
2020-04-20,Alabama,,Group,Food,Below65,1179772.0,40.0,
2020-04-20,Alabama,,Group,Gas Stations,Above65,48787.0,36.0,
2020-04-20,Alabama,,Group,Gas Stations,All,762986.0,43.0,8.0
2020-04-20,Alabama,,Group,Gas Stations,Below65,714200.0,43.0,
2020-04-20,Alabama,,Group,Government,Above65,7168.0,62.0,
2020-04-20,Alabama,,Group,Government,All,135683.0,82.0,26.0
2020-04-20,Alabama,,Group,Government,Below65,128515.0,83.0,
2020-04-20,Alabama,,Group,Grocery,Above65,50876.0,26.0,
2020-04-20,Alabama,,Group,Grocery,All,576229.0,30.0,15.0
2020-04-20,Alabama,,Group,Grocery,Below65,525353.0,30.0,
2020-04-20,Alabama,,Group,Hardware Stores,Above65,30047.0,36.0,
2020-04-20,Alabama,,Group,Hardware Stores,All,319392.0,37.0,18.0
2020-04-20,Alabama,,Group,Hardware Stores,Below65,289345.0,37.0,
2020-04-20,Alabama,,Group,Hotel,Above65,8659.0,112.0,
2020-04-20,Alabama,,Group,Hotel,All,110326.0,129.0,22.0
2020-04-20,Alabama,,Group,Hotel,Below65,101667.0,131.0,
2020-04-20,Alabama,,Group,Medical,Above65,33024.0,61.0,
2020-04-20,Alabama,,Group,Medical,All,408922.0,81.0,30.0
2020-04-20,Alabama,,Group,Medical,Below65,375898.0,82.0,
2020-04-20,Alabama,,Group,Nightlife Spots,Above65,7573.0,45.0,
2020-04-20,Alabama,,Group,Nightlife Spots,All,118003.0,66.0,18.0
2020-04-20,Alabama,,Group,Nightlife Spots,Below65,110430.0,68.0,
2020-04-20,Alabama,,Group,Office,Above65,6551.0,86.0,
2020-04-20,Alabama,,Group,Office,All,131147.0,94.0,30.0
2020-04-20,Alabama,,Group,Office,Below65,124596.0,94.0,
2020-04-20,Alabama,,Group,Outdoors & Recreation,Above65,43359.0,96.0,
2020-04-20,Alabama,,Group,Outdoors & Recreation,All,579291.0,93.0,30.0
2020-04-20,Alabama,,Group,Outdoors & Recreation,Below65,535932.0,93.0,
2020-04-20,Alabama,,Group,Professional & Other Places,Above65,25851.0,69.0,
2020-04-20,Alabama,,Group,Professional & Other Places,All,480729.0,95.0,22.0
2020-04-20,Alabama,,Group,Professional & Other Places,Below65,454878.0,96.0,
2020-04-20,Alabama,,Group,Residences,Above65,11717.0,69.0,
2020-04-20,Alabama,,Group,Residences,All,176337.0,77.0,23.0
2020-04-20,Alabama,,Group,Residences,Below65,164620.0,78.0,
2020-04-20,Alabama,,Group,School,Above65,17104.0,59.0,
2020-04-20,Alabama,,Group,School,All,307202.0,81.0,26.0
2020-04-20,Alabama,,Group,School,Below65,290097.0,82.0,
2020-04-20,Alabama,,Group,Shops & Services,Above65,70322.0,35.0,
2020-04-20,Alabama,,Group,Shops & Services,All,956554.0,48.0,14.0
2020-04-20,Alabama,,Group,Shops & Services,Below65,886232.0,49.0,
2020-04-20,Alabama,,Group,Spiritual Center,Above65,13801.0,64.0,
2020-04-20,Alabama,,Group,Spiritual Center,All,224429.0,76.0,24.0
2020-04-20,Alabama,,Group,Spiritual Center,Below65,210628.0,77.0,
2020-04-20,Alabama,,Group,Sports,Above65,11968.0,67.0,
2020-04-20,Alabama,,Group,Sports,All,130290.0,80.0,33.0
2020-04-20,Alabama,,Group,Sports,Below65,118322.0,81.0,
2020-04-20,Alabama,,Group,Travel & Transport,Above65,7745.0,90.0,
2020-04-20,Alabama,,Group,Travel & Transport,All,118066.0,94.0,23.0
2020-04-20,Alabama,,Group,Travel & Transport,Below65,110321.0,94.0,
2020-04-21,Alabama,,Group,Airport,Above65,3737.0,65.0,
2020-04-21,Alabama,,Group,Airport,All,42304.0,93.0,39.0
2020-04-21,Alabama,,Group,Airport,Below65,38567.0,95.0,
2020-04-21,Alabama,,Group,Alcohol,Above65,2479.0,37.0,
2020-04-21,Alabama,,Group,Alcohol,All,32293.0,51.0,11.0
2020-04-21,Alabama,,Group,Alcohol,Below65,29814.0,52.0,
2020-04-21,Alabama,,Group,Arts & Entertainment,Above65,10353.0,67.0,
2020-04-21,Alabama,,Group,Arts & Entertainment,All,139824.0,79.0,21.0
2020-04-21,Alabama,,Group,Arts & Entertainment,Below65,129471.0,79.0,
2020-04-21,Alabama,,Group,Banks,Above65,9347.0,27.0,
2020-04-21,Alabama,,Group,Banks,All,119302.0,37.0,11.0
2020-04-21,Alabama,,Group,Banks,Below65,109955.0,38.0,
2020-04-21,Alabama,,Group,Big Box Stores,Above65,36381.0,36.0,
2020-04-21,Alabama,,Group,Big Box Stores,All,492565.0,41.0,24.0
2020-04-21,Alabama,,Group,Big Box Stores,Below65,456184.0,41.0,
2020-04-21,Alabama,,Group,Colleges & Universities,Above65,5181.0,65.0,
2020-04-21,Alabama,,Group,Colleges & Universities,All,132940.0,85.0,29.0
2020-04-21,Alabama,,Group,Colleges & Universities,Below65,127759.0,86.0,
2020-04-21,Alabama,,Group,Convenience Store,Above65,10415.0,31.0,
2020-04-21,Alabama,,Group,Convenience Store,All,180352.0,43.0,8.0
2020-04-21,Alabama,,Group,Convenience Store,Below65,169937.0,44.0,
2020-04-21,Alabama,,Group,Discount Stores,Above65,18124.0,27.0,
2020-04-21,Alabama,,Group,Discount Stores,All,310707.0,44.0,11.0
2020-04-21,Alabama,,Group,Discount Stores,Below65,292583.0,45.0,
2020-04-21,Alabama,,Group,Drug Store,Above65,13775.0,26.0,
2020-04-21,Alabama,,Group,Drug Store,All,185466.0,32.0,11.0
2020-04-21,Alabama,,Group,Drug Store,Below65,171691.0,33.0,
2020-04-21,Alabama,,Group,Fast Food Restaurants,Above65,32390.0,22.0,
2020-04-21,Alabama,,Group,Fast Food Restaurants,All,582309.0,22.0,7.0
2020-04-21,Alabama,,Group,Fast Food Restaurants,Below65,549919.0,22.0,
2020-04-21,Alabama,,Group,Fitness Center,Above65,5363.0,71.0,
2020-04-21,Alabama,,Group,Fitness Center,All,55232.0,69.0,18.0
2020-04-21,Alabama,,Group,Fitness Center,Below65,49870.0,69.0,
2020-04-21,Alabama,,Group,Food,Above65,87341.0,34.0,
